0.0 machine_working
36.717390648097414 machine_failure
36.717390648097414 starting_repair
49.07076924001659 finishing_repair
49.07076924001659 machine_working
78.88393636722918 machine_failure
78.88393636722918 starting_repair
89.50124499728142 finishing_repair
89.50124499728142 machine_working
116.74935777139663 machine_failure
116.74935777139663 starting_repair
127.64324734791387 finishing_repair
127.64324734791387 machine_working
157.0084701587437 machine_failure
157.0084701587437 starting_repair
164.21352414593366 finishing_repair
164.21352414593366 machine_working
187.53403876486453 machine_failure
187.53403876486453 starting_repair
197.11884176954314 finishing_repair
197.11884176954314 machine_working
231.8060020998336 machine_failure
231.8060020998336 starting_repair
241.8717503118028 finishing_repair
241.8717503118028 machine_working
279.24833755226007 machine_failure
279.24833755226007 starting_repair
289.5543543776919 finishing_repair
289.5543543776919 machine_working
329.3853688005043 machine_failure
329.3853688005043 starting_repair
342.2666029054878 finishing_repair
342.2666029054878 machine_working
365.7144929635712 machine_failure
365.7144929635712 starting_repair
376.38678479949385 finishing_repair
376.38678479949385 machine_working
413.1926369217906 machine_failure
413.1926369217906 starting_repair
420.68812169918374 finishing_repair
420.68812169918374 machine_working
449.49943974663523 machine_failure
449.49943974663523 starting_repair
457.5747933994151 finishing_repair
457.5747933994151 machine_working
486.9181594893429 machine_failure
486.9181594893429 starting_repair
497.5728425493731 finishing_repair
497.5728425493731 machine_working
524.7455247894346 machine_failure
524.7455247894346 starting_repair
536.0032737977788 finishing_repair
536.0032737977788 machine_working
564.9467881075068 machine_failure
564.9467881075068 starting_repair
575.1956525562499 finishing_repair
575.1956525562499 machine_working
601.1029203679142 machine_failure
601.1029203679142 starting_repair
610.2647916192989 finishing_repair
610.2647916192989 machine_working
636.25227206547 machine_failure
636.25227206547 starting_repair
643.6266243645581 finishing_repair
643.6266243645581 machine_working
674.4798301555833 machine_failure
674.4798301555833 starting_repair
683.843300525108 finishing_repair
683.843300525108 machine_working
714.2530758318956 machine_failure
714.2530758318956 starting_repair
723.8516444924627 finishing_repair
723.8516444924627 machine_working
761.3825117734813 machine_failure
761.3825117734813 starting_repair
767.7798000516416 finishing_repair
767.7798000516416 machine_working
801.9220179652289 machine_failure
801.9220179652289 starting_repair
813.453860120945 finishing_repair
813.453860120945 machine_working
844.9492779532095 machine_failure
844.9492779532095 starting_repair
857.6273508553176 finishing_repair
857.6273508553176 machine_working
885.634837492996 machine_failure
885.634837492996 starting_repair
894.9650456138568 finishing_repair
894.9650456138568 machine_working
929.3523120559171 machine_failure
929.3523120559171 starting_repair
938.1984170900901 finishing_repair
938.1984170900901 machine_working
969.1269398391895 machine_failure
969.1269398391895 starting_repair
980.4321341820385 finishing_repair
980.4321341820385 machine_working
1004.0670962390292 machine_failure
1004.0670962390292 starting_repair
1011.4216546844857 finishing_repair
1011.4216546844857 machine_working
1043.443087914492 machine_failure
1043.443087914492 starting_repair
1052.1793386722543 finishing_repair
1052.1793386722543 machine_working
1089.9157096574174 machine_failure
1089.9157096574174 starting_repair
1097.538507146773 finishing_repair
1097.538507146773 machine_working
1116.383637282809 machine_failure
1116.383637282809 starting_repair
1127.7585967779673 finishing_repair
1127.7585967779673 machine_working
1155.494389927754 machine_failure
1155.494389927754 starting_repair
1164.8218380184069 finishing_repair
1164.8218380184069 machine_working
1187.4685904676735 machine_failure
1187.4685904676735 starting_repair
1199.365173579224 finishing_repair
1199.365173579224 machine_working
1234.937485654012 machine_failure
1234.937485654012 starting_repair
1248.4741202874827 finishing_repair
1248.4741202874827 machine_working
1275.9288118169534 machine_failure
1275.9288118169534 starting_repair
1285.452044089991 finishing_repair
1285.452044089991 machine_working
1316.841702714604 machine_failure
1316.841702714604 starting_repair
1326.2817925542572 finishing_repair
1326.2817925542572 machine_working
1354.1307145155504 machine_failure
1354.1307145155504 starting_repair
1364.114505505578 finishing_repair
1364.114505505578 machine_working
1394.919099450206 machine_failure
1394.919099450206 starting_repair
1403.1202466866287 finishing_repair
1403.1202466866287 machine_working
1427.519984496621 machine_failure
1427.519984496621 starting_repair
1438.1073472627895 finishing_repair
1438.1073472627895 machine_working
1459.6989266427252 machine_failure
1459.6989266427252 starting_repair
1467.6893188565882 finishing_repair
1467.6893188565882 machine_working
1499.2758577868603 machine_failure
1499.2758577868603 starting_repair
1505.7565673910283 finishing_repair
1505.7565673910283 machine_working
1531.5776270103638 machine_failure
1531.5776270103638 starting_repair
1539.836435021887 finishing_repair
1539.836435021887 machine_working
1572.0554289437346 machine_failure
1572.0554289437346 starting_repair
1583.486111181406 finishing_repair
1583.486111181406 machine_working
1621.4429979210393 machine_failure
1621.4429979210393 starting_repair
1634.2055845340842 finishing_repair
1634.2055845340842 machine_working
1664.8210449989986 machine_failure
1664.8210449989986 starting_repair
1675.3101941580383 finishing_repair
1675.3101941580383 machine_working
1699.726407874526 machine_failure
1699.726407874526 starting_repair
1712.1666178855955 finishing_repair
1712.1666178855955 machine_working
1740.8740226542538 machine_failure
1740.8740226542538 starting_repair
1749.7472952781343 finishing_repair
1749.7472952781343 machine_working
1789.0333756182695 machine_failure
1789.0333756182695 starting_repair
1797.7463114144973 finishing_repair
1797.7463114144973 machine_working
1828.909686982312 machine_failure
1828.909686982312 starting_repair
1838.7330155913553 finishing_repair
1838.7330155913553 machine_working
1862.8316380546758 machine_failure
1862.8316380546758 starting_repair
1872.0814196412232 finishing_repair
1872.0814196412232 machine_working
1897.9380768849098 machine_failure
1897.9380768849098 starting_repair
1908.519880603759 finishing_repair
1908.519880603759 machine_working
1932.2250262718721 machine_failure
1932.2250262718721 starting_repair
1944.9028686200106 finishing_repair
1944.9028686200106 machine_working
1983.7097707782807 machine_failure
1983.7097707782807 starting_repair
1990.9129355058856 finishing_repair
1990.9129355058856 machine_working
2027.3542103779025 machine_failure
2027.3542103779025 starting_repair
2036.7743387396354 finishing_repair
2036.7743387396354 machine_working
2064.313145362354 machine_failure
2064.313145362354 starting_repair
2071.8897865113986 finishing_repair
2071.8897865113986 machine_working
2104.766928461623 machine_failure
2104.766928461623 starting_repair
2117.4256881237607 finishing_repair
2117.4256881237607 machine_working
2140.0384542644747 machine_failure
2140.0384542644747 starting_repair
2150.370805792094 finishing_repair
2150.370805792094 machine_working
2185.108489405106 machine_failure
2185.108489405106 starting_repair
2195.670214417136 finishing_repair
2195.670214417136 machine_working
2218.58890780459 machine_failure
2218.58890780459 starting_repair
2227.7671453775683 finishing_repair
